pathway_note	reaction_name	IS_reversible	substrate	product
mlo00010	R00710	true	C00084	C00033
mlo00010	R00710	true	C00033	C00084
mlo00010	R00754	true	C00469	C00084
mlo00010	R00754	true	C00084	C00469
mlo00010	R00014	false	C00068 	C05125
mlo00010	R00014	false	 C00022	C05125
mlo00010	R03270	false	C05125 	C16255 
mlo00010	R03270	false	C05125 	 C00068
mlo00010	R03270	false	 C15972	C16255 
mlo00010	R03270	false	 C15972	 C00068
mlo00010	R02569	true	C00024 	C16255
mlo00010	R02569	true	 C15973	C16255
mlo00010	R02569	true	C16255	C00024 
mlo00010	R02569	true	C16255	 C15973
mlo00010	R00200	false	C00074	C00022
mlo00010	R00658	true	C00631	C00074
mlo00010	R00658	true	C00074	C00631
mlo00010	R01518	true	C00631	C00197
mlo00010	R01518	true	C00197	C00631
mlo00010	R01061	true	C00118	C00236
mlo00010	R01061	true	C00236	C00118
mlo00010	R01015	true	C00118	C00111
mlo00010	R01015	true	C00111	C00118
mlo00010	R01070	true	C05378	C00118 
mlo00010	R01070	true	C05378	 C00111
mlo00010	R01070	true	C00118 	C05378
mlo00010	R01070	true	 C00111	C05378
mlo00010	R04779	false	C05345	C05378
mlo00010	R04780	false	C05378	C05345
mlo00010	R02740	true	C00668	C05345
mlo00010	R02740	true	C05345	C00668
mlo00010	R00959	true	C00103	C00668
mlo00010	R00959	true	C00668	C00103
mlo00010	R03321	true	C01172	C05345
mlo00010	R03321	true	C05345	C01172
mlo00010	R01600	false	C00221	C01172
mlo00010	R02739	true	C00668	C01172
mlo00010	R02739	true	C01172	C00668
mlo00010	R01602	true	C00267	C00221
mlo00010	R01602	true	C00221	C00267
mlo00010	R01786	false	C00267	C00668
mlo00010	R07618	true	C15973	C15972
mlo00010	R07618	true	C15972	C15973
mlo00010	R01512	true	C00197	C00236
mlo00010	R01512	true	C00236	C00197
mlo00010	R02189	false	C00267	C00668
mlo00010	R02187	false	C00221	C01172
mlo00010	R00341	false	C00036	C00074
mlo00010	R00235	false	C00033	C00024
mlo00010	R00711	true	C00084	C00033
mlo00010	R00711	true	C00033	C00084
mlo00010	R02073	true	C05345	C05378
mlo00010	R02073	true	C05378	C05345
mlo00020	R07618	true	C15973	C15972
mlo00020	R07618	true	C15972	C15973
mlo00020	R00621	false	C00026 	C05381
mlo00020	R00621	false	 C00068	C05381
mlo00020	R03316	false	C05381 	C16254 
mlo00020	R03316	false	C05381 	 C00068
mlo00020	R03316	false	 C15972	C16254 
mlo00020	R03316	false	 C15972	 C00068
mlo00020	R02570	true	C00091 	C16254
mlo00020	R02570	true	 C15973	C16254
mlo00020	R02570	true	C16254	C00091 
mlo00020	R02570	true	C16254	 C15973
mlo00020	R00405	true	C00042	C00091
mlo00020	R00405	true	C00091	C00042
mlo00020	R00268	true	C05379	C00026
mlo00020	R00268	true	C00026	C05379
mlo00020	R01899	true	C00311	C05379
mlo00020	R01899	true	C05379	C00311
mlo00020	R02164	true	C00042	C00122
mlo00020	R02164	true	C00122	C00042
mlo00020	R01082	true	C00149	C00122
mlo00020	R01082	true	C00122	C00149
mlo00020	R01900	true	C00417	C00311
mlo00020	R01900	true	C00311	C00417
mlo00020	R01325	true	C00158	C00417
mlo00020	R01325	true	C00417	C00158
mlo00020	R00351	true	C00036 	C00158
mlo00020	R00351	true	 C00024	C00158
mlo00020	R00351	true	C00158	C00036 
mlo00020	R00351	true	C00158	 C00024
mlo00020	R00342	true	C00149	C00036
mlo00020	R00342	true	C00036	C00149
mlo00020	R00344	false	C00022	C00036
mlo00020	R00014	false	C00022 	C05125
mlo00020	R00014	false	 C00068	C05125
mlo00020	R03270	false	C05125 	C00068 
mlo00020	R03270	false	C05125 	 C16255
mlo00020	R03270	false	 C15972	C00068 
mlo00020	R03270	false	 C15972	 C16255
mlo00020	R07618	true	C15973	C15972
mlo00020	R07618	true	C15972	C15973
mlo00020	R02569	true	C15973 	C16255
mlo00020	R02569	true	 C00024	C16255
mlo00020	R02569	true	C16255	C15973 
mlo00020	R02569	true	C16255	 C00024
mlo00020	R00341	false	C00036	C00074
mlo00020	R02164	true	C00042	C00122
mlo00020	R02164	true	C00122	C00042
mlo00030	R06836	false	C01151	C00119
mlo00030	R02739	true	C00668	C01172
mlo00030	R02739	true	C01172	C00668
mlo00030	R05605	true	C04442	C00118 
mlo00030	R05605	true	C04442	 C00022
mlo00030	R05605	true	C00118 	C04442
mlo00030	R05605	true	 C00022	C04442
mlo00030	R02750	true	C01801	C00673
mlo00030	R02750	true	C00673	C01801
mlo00030	R02749	true	C00672	C00673
mlo00030	R02749	true	C00673	C00672
mlo00030	R01066	true	C00673	C00118
mlo00030	R01066	true	C00118	C00673
mlo00030	R01049	true	C00117	C00119
mlo00030	R01049	true	C00119	C00117
mlo00030	R01057	true	C00620	C00117
mlo00030	R01057	true	C00117	C00620
mlo00030	R01051	true	C00121	C00117
mlo00030	R01051	true	C00117	C00121
mlo00030	R01641	true	C05382 	C00117 
mlo00030	R01641	true	C05382 	 C00231
mlo00030	R01641	true	 C00118	C00117 
mlo00030	R01641	true	 C00118	 C00231
mlo00030	R01641	true	C00117 	C05382 
mlo00030	R01641	true	C00117 	 C00118
mlo00030	R01641	true	 C00231	C05382 
mlo00030	R01641	true	 C00231	 C00118
mlo00030	R01056	true	C00117	C00199
mlo00030	R01056	true	C00199	C00117
mlo00030	R01529	true	C00199	C00231
mlo00030	R01529	true	C00231	C00199
mlo00030	R01830	true	C00118 	C00279 
mlo00030	R01830	true	C00118 	 C00231
mlo00030	R01830	true	 C05345	C00279 
mlo00030	R01830	true	 C05345	 C00231
mlo00030	R01830	true	C00279 	C00118 
mlo00030	R01830	true	C00279 	 C05345
mlo00030	R01830	true	 C00231	C00118 
mlo00030	R01830	true	 C00231	 C05345
mlo00030	R01070	true	C05378	C00118
mlo00030	R01070	true	C00118	C05378
mlo00030	R04779	false	C05345	C05378
mlo00030	R04780	false	C05378	C05345
mlo00030	R02740	true	C00668	C05345
mlo00030	R02740	true	C05345	C00668
mlo00030	R01528	false	C00345	C00199
mlo00030	R02035	false	C01236	C00345
mlo00030	R02736	false	C01172	C01236
mlo00030	R01541	false	C00204	C04442
mlo00030	R02036	false	C00345	C04442
mlo00030	R01737	false	C00257	C00345
mlo00030	R01519	false	C00198	C00257
mlo00030	R06620	false	C00031	C00198
mlo00030	R01827	true	C05382 	C00279 
mlo00030	R01827	true	C05382 	 C05345
mlo00030	R01827	true	 C00118	C00279 
mlo00030	R01827	true	 C00118	 C05345
mlo00030	R01827	true	C00279 	C05382 
mlo00030	R01827	true	C00279 	 C00118
mlo00030	R01827	true	 C05345	C05382 
mlo00030	R01827	true	 C05345	 C00118
mlo00030	R01057	true	C00620	C00117
mlo00030	R01057	true	C00117	C00620
mlo00030	R08572	false	C00258	C00631
mlo00030	R01621	false	C00231	C00118
mlo00030	R09780	true	C06019	C05345
mlo00030	R09780	true	C05345	C06019
mlo00030	R10221	false	C00345	C00199
mlo00030	R02736&R10907	false	C01172	C01236
mlo00030	R02073	true	C05345	C05378
mlo00030	R02073	true	C05378	C05345
mlo00040	R01526	true	C00309	C00199
mlo00040	R01526	true	C00199	C00309
mlo00040	R01529	true	C00199	C00231
mlo00040	R01529	true	C00231	C00199
mlo00040	R01639	true	C00310	C00231
mlo00040	R01639	true	C00231	C00310
mlo00040	R01898	true	C00310	C00476
mlo00040	R01898	true	C00476	C00310
mlo00040	R01906	true	C00312	C01508
mlo00040	R01906	true	C01508	C00312
mlo00040	R01896	true	C00379	C00310
mlo00040	R01896	true	C00310	C00379
mlo00040	R01432	true	C00181	C00310
mlo00040	R01432	true	C00310	C00181
mlo00040	R01429	false	C00181	C02266
mlo00040	R00289	false	C00103	C00029
mlo00040	R00286	true	C00029	C00167
mlo00040	R00286	true	C00167	C00029
mlo00040	R01482	true	C00191	C00905
mlo00040	R01482	true	C00905	C00191
mlo00040	R02454	true	C00514	C00905
mlo00040	R02454	true	C00905	C00514
mlo00040	R05606	true	C00514	C00204
mlo00040	R05606	true	C00204	C00514
mlo00040	R01540	false	C00817	C00204
mlo00040	R01983	false	C00333	C00558
mlo00040	R01542	true	C00204	C04349
mlo00040	R01542	true	C04349	C00204
mlo00040	R11768	false	C00433	C00026
mlo00051	R02925	false	C00247	C00794
mlo00051	R00878	true	C00267	C00095
mlo00051	R00878	true	C00095	C00267
mlo00051	R00868	true	C00392	C00095
mlo00051	R00868	true	C00095	C00392
mlo00051	R02630	false	C00159	C00275
mlo00051	R00867	false	C00095	C05345
mlo00051	R01819	true	C00275	C05345
mlo00051	R01819	true	C05345	C00275
mlo00051	R01818	true	C00275	C00636
mlo00051	R01818	true	C00636	C00275
mlo00051	R05692	false	C01222	C00325
mlo00051	R00888	false	C00096	C01222
mlo00051	R00885	false	C00636	C00096
mlo00051	R05820	false	C00794	C01096
mlo00051	R04779	false	C05345	C05378
mlo00051	R02073	true	C05345	C05378
mlo00051	R02073	true	C05378	C05345
mlo00051	R01015	true	C00118	C00111
mlo00051	R01015	true	C00111	C00118
mlo00051	R02568	true	C01094	C00577 
mlo00051	R02568	true	C01094	 C00111
mlo00051	R02568	true	C00577 	C01094
mlo00051	R02568	true	 C00111	C01094
mlo00051	R01059	false	C00577	C00118
mlo00051	R01070	true	C05378	C00118
mlo00051	R01070	true	C00118	C05378
mlo00051	R02437	true	C00507	C00861
mlo00051	R02437	true	C00861	C00507
mlo00051	R04780	false	C05378	C05345
mlo00051	R09030	false	C02962	C18096
mlo00051	R08926	false	C01019	C18028
mlo00051	R10690	false	C03827	C20781
mlo00051	R11339	false	C03979	C20781
mlo00052	R03634	false	C01613	C00124 
mlo00052	R03634	false	C01613	 C00492
mlo00052	R03236&R03237&R03238&R03239	true	C01097	C03785
mlo00052	R03236&R03237&R03238&R03239	true	C03785	C01097
mlo00052	R01069	true	C03785	C00111 
mlo00052	R01069	true	C03785	 C00118
mlo00052	R01069	true	C00111 	C03785
mlo00052	R01069	true	 C00118	C03785
mlo00052	R01064	false	C01286	C00118
mlo00052	R05549	false	C05404	C05402 
mlo00052	R05549	false	C05404	 C00124
mlo00052	R00801	false	C00089	C00031 
mlo00052	R00801	false	C00089	 C00095
mlo00052	R01103	false	C00492	C00089
mlo00052	R01101	false	C05402	C00031 
mlo00052	R01101	false	C05402	 C00124
mlo00052	R01104	true	C05401	C00116 
mlo00052	R01104	true	C05401	 C00124
mlo00052	R01104	true	C00116 	C05401
mlo00052	R01104	true	 C00124	C05401
mlo00052	R01329	true	C05400	C00159 
mlo00052	R01329	true	C05400	 C00124
mlo00052	R01329	true	C00159 	C05400
mlo00052	R01329	true	 C00124	C05400
mlo00052	R02926	true	C05399	C00794 
mlo00052	R02926	true	C05399	 C00124
mlo00052	R02926	true	C00794 	C05399
mlo00052	R02926	true	 C00124	C05399
mlo00052	R01194	true	C01235	C00137 
mlo00052	R01194	true	C01235	 C00124
mlo00052	R01194	true	C00137 	C01235
mlo00052	R01194	true	 C00124	C01235
mlo00052	R01786	true	C00267	C00668
mlo00052	R01786	true	C00668	C00267
mlo00052	R00959	true	C00103	C00668
mlo00052	R00959	true	C00668	C00103
mlo00052	R00291	true	C00029	C00052
mlo00052	R00291	true	C00052	C00029
mlo00052	R00289	true	C00103	C00029
mlo00052	R00289	true	C00029	C00103
mlo00052	R03387	false	C01216	C01286
mlo00052	R03033	false	C00880	C01216
mlo00052	R01094&R01097	false	C00124	C03383
mlo00052	R02927	true	C00795	C01097
mlo00052	R02927	true	C01097	C00795
mlo00052	R01097	false	C00124	C03383
mlo00052	R10619	false	C00124	C00984
mlo00052	R11623	false	C01097	C00085
mlo00053	R07675	false	C01825	C01115
mlo00053	R00286	false	C00029	C00167
mlo00053	R02752	true	C00818	C00679
