pathway_note	reaction_name	IS_reversible	substrate	product
sau00020	R07618	true	C15973	C15972
sau00020	R07618	true	C15972	C15973
sau00020	R00621	false	C00026 	C05381
sau00020	R00621	false	 C00068	C05381
sau00020	R03316	false	C05381 	C16254 
sau00020	R03316	false	C05381 	 C00068
sau00020	R03316	false	 C15972	C16254 
sau00020	R03316	false	 C15972	 C00068
sau00020	R02570	true	C00091 	C16254
sau00020	R02570	true	 C15973	C16254
sau00020	R02570	true	C16254	C00091 
sau00020	R02570	true	C16254	 C15973
sau00020	R00405	true	C00042	C00091
sau00020	R00405	true	C00091	C00042
sau00020	R00268	true	C05379	C00026
sau00020	R00268	true	C00026	C05379
sau00020	R01899	true	C00311	C05379
sau00020	R01899	true	C05379	C00311
sau00020	R02164	true	C00042	C00122
sau00020	R02164	true	C00122	C00042
sau00020	R01082	true	C00149	C00122
sau00020	R01082	true	C00122	C00149
sau00020	R01900	true	C00417	C00311
sau00020	R01900	true	C00311	C00417
sau00020	R01325	true	C00158	C00417
sau00020	R01325	true	C00417	C00158
sau00020	R00351	true	C00036 	C00158
sau00020	R00351	true	 C00024	C00158
sau00020	R00351	true	C00158	C00036 
sau00020	R00351	true	C00158	 C00024
sau00020	R00344	false	C00022	C00036
sau00020	R00014	false	C00022 	C05125
sau00020	R00014	false	 C00068	C05125
sau00020	R03270	false	C05125 	C00068 
sau00020	R03270	false	C05125 	 C16255
sau00020	R03270	false	 C15972	C00068 
sau00020	R03270	false	 C15972	 C16255
sau00020	R07618	true	C15973	C15972
sau00020	R07618	true	C15972	C15973
sau00020	R02569	true	C15973 	C16255
sau00020	R02569	true	 C00024	C16255
sau00020	R02569	true	C16255	C15973 
sau00020	R02569	true	C16255	 C00024
sau00020	R00341	false	C00036	C00074
sau00020	R00361	false	C00149	C00036
sau00020	R02164	true	C00042	C00122
sau00020	R02164	true	C00122	C00042
sau00020	R01197	false	C00026	C00091
sau00020	R01196	false	C00022	C00024
sau00030	R02739	true	C00668	C01172
sau00030	R02739	true	C01172	C00668
sau00030	R02750	true	C01801	C00673
sau00030	R02750	true	C00673	C01801
sau00030	R02749	true	C00672	C00673
sau00030	R02749	true	C00673	C00672
sau00030	R01066	true	C00673	C00118
sau00030	R01066	true	C00118	C00673
sau00030	R01049	true	C00117	C00119
sau00030	R01049	true	C00119	C00117
sau00030	R01057	true	C00620	C00117
sau00030	R01057	true	C00117	C00620
sau00030	R01051	true	C00121	C00117
sau00030	R01051	true	C00117	C00121
sau00030	R01641	true	C05382 	C00117 
sau00030	R01641	true	C05382 	 C00231
sau00030	R01641	true	 C00118	C00117 
sau00030	R01641	true	 C00118	 C00231
sau00030	R01641	true	C00117 	C05382 
sau00030	R01641	true	C00117 	 C00118
sau00030	R01641	true	 C00231	C05382 
sau00030	R01641	true	 C00231	 C00118
sau00030	R01056	true	C00117	C00199
sau00030	R01056	true	C00199	C00117
sau00030	R01529	true	C00199	C00231
sau00030	R01529	true	C00231	C00199
sau00030	R01830	true	C00118 	C00279 
sau00030	R01830	true	C00118 	 C00231
sau00030	R01830	true	 C05345	C00279 
sau00030	R01830	true	 C05345	 C00231
sau00030	R01830	true	C00279 	C00118 
sau00030	R01830	true	C00279 	 C05345
sau00030	R01830	true	 C00231	C00118 
sau00030	R01830	true	 C00231	 C05345
sau00030	R01070	true	C05378	C00118
sau00030	R01070	true	C00118	C05378
sau00030	R04779	false	C05345	C05378
sau00030	R04780	false	C05378	C05345
sau00030	R02740	true	C00668	C05345
sau00030	R02740	true	C05345	C00668
sau00030	R01528	false	C00345	C00199
sau00030	R02736	false	C01172	C01236
sau00030	R01737	false	C00257	C00345
sau00030	R01827	true	C05382 	C00279 
sau00030	R01827	true	C05382 	 C05345
sau00030	R01827	true	 C00118	C00279 
sau00030	R01827	true	 C00118	 C05345
sau00030	R01827	true	C00279 	C05382 
sau00030	R01827	true	C00279 	 C00118
sau00030	R01827	true	 C05345	C05382 
sau00030	R01827	true	 C05345	 C00118
sau00030	R01057	true	C00620	C00117
sau00030	R01057	true	C00117	C00620
sau00030	R05338	true	C00199	C06019
sau00030	R05338	true	C06019	C00199
sau00030	R09780	true	C06019	C05345
sau00030	R09780	true	C05345	C06019
sau00030	R10221	false	C00345	C00199
sau00030	R02736&R10907	false	C01172	C01236
sau00040	R02439	true	C00508	C01101
sau00040	R02439	true	C01101	C00508
sau00040	R01526	true	C00309	C00199
sau00040	R01526	true	C00199	C00309
sau00040	R01529	true	C00199	C00231
sau00040	R01529	true	C00231	C00199
sau00040	R02921	true	C01068	C00789
sau00040	R02921	true	C00789	C01068
sau00040	R00289	false	C00103	C00029
sau00040	R01896	true	C00379	C00310
sau00040	R01896	true	C00310	C00379
sau00040	R01525	true	C01068	C00199
sau00040	R01525	true	C00199	C01068
sau00051	R03232	false	C00095	C01094
sau00051	R00875	true	C00794	C00095
sau00051	R00875	true	C00095	C00794
sau00051	R02704	false	C00392	C00644
sau00051	R00867	false	C00095	C05345
sau00051	R02703	true	C00644	C05345
sau00051	R02703	true	C05345	C00644
sau00051	R01819	true	C00275	C05345
sau00051	R01819	true	C05345	C00275
sau00051	R04779	false	C05345	C05378
sau00051	R02071	false	C01094	C05378
sau00051	R01015	true	C00118	C00111
sau00051	R01015	true	C00111	C00118
sau00051	R02568	true	C01094	C00577 
sau00051	R02568	true	C01094	 C00111
sau00051	R02568	true	C00577 	C01094
sau00051	R02568	true	 C00111	C01094
sau00051	R01070	true	C05378	C00118
sau00051	R01070	true	C00118	C05378
sau00051	R04780	false	C05378	C05345
sau00052	R05570	false	C01697	C06311
sau00052	R03236	true	C01097	C03785
sau00052	R03236	true	C03785	C01097
sau00052	R03236&R03237&R03238&R03239	true	C01097	C03785
sau00052	R03236&R03237&R03238&R03239	true	C03785	C01097
sau00052	R01069	true	C03785	C00111 
sau00052	R01069	true	C03785	 C00118
sau00052	R01069	true	C00111 	C03785
sau00052	R01069	true	 C00118	C03785
sau00052	R03256	false	C05396	C01113
sau00052	R03635	false	C01613	C05404
sau00052	R00801	false	C00089	C00031 
sau00052	R00801	false	C00089	 C00095
sau00052	R02410	false	C00492	C05402
sau00052	R04393	false	C00243	C05396
sau00052	R01786	true	C00267	C00668
sau00052	R01786	true	C00668	C00267
sau00052	R00959	true	C00103	C00668
sau00052	R00959	true	C00668	C00103
sau00052	R00291	true	C00029	C00052
sau00052	R00291	true	C00052	C00029
sau00052	R00289	true	C00103	C00029
sau00052	R00289	true	C00029	C00103
sau00052	R03240	false	C01113	C01097
sau00052	R10619	false	C00124	C00984
sau00053	R07671	false	C00072	C16186
sau00053	R02957	true	C02670	C00818
sau00053	R02957	true	C00818	C02670
sau00061	R07765	true	C16221	C04088
sau00061	R07765	true	C04088	C16221
sau00061	R07764	true	C16220	C16221
sau00061	R07764	true	C16221	C16220
sau00061	R07762	false	C05764 	C16219
sau00061	R07762	false	 C01209	C16219
sau00061	R07763	true	C16219	C16220
sau00061	R07763	true	C16220	C16219
sau00061	R04968	false	C05761 	C05762
sau00061	R04968	false	 C01209	C05762
sau00061	R04726	false	C05223 	C05759
sau00061	R04726	false	 C01209	C05759
sau00061	R04963	false	C05755 	C05756
sau00061	R04963	false	 C01209	C05756
sau00061	R04960	false	C05752 	C05753
sau00061	R04960	false	 C01209	C05753
sau00061	R04957	false	C05749 	C05750
sau00061	R04957	false	 C01209	C05750
sau00061	R04952	false	C05745 	C05746
sau00061	R04952	false	 C01209	C05746
sau00061	R04969&R04970	true	C05763	C05764
sau00061	R04969&R04970	true	C05764	C05763
sau00061	R04543	true	C05762	C04633
sau00061	R04543	true	C04633	C05762
sau00061	R04966&R04967	true	C05760	C05761
sau00061	R04966&R04967	true	C05761	C05760
sau00061	R04566	true	C05759	C04688
sau00061	R04566	true	C04688	C05759
sau00061	R04724&R04725	true	C05758	C05223
sau00061	R04724&R04725	true	C05223	C05758
sau00061	R04964	true	C05756	C05757
sau00061	R04964	true	C05757	C05756
sau00061	R04961&R04962	true	C05754	C05755
sau00061	R04961&R04962	true	C05755	C05754
sau00061	R04534	true	C05753	C04619
sau00061	R04534	true	C04619	C05753
sau00061	R04958&R04959	true	C05751	C05752
sau00061	R04958&R04959	true	C05752	C05751
sau00061	R04536	true	C05750	C04620
sau00061	R04536	true	C04620	C05750
sau00061	R04955&R04956	true	C05748	C05749
sau00061	R04955&R04956	true	C05749	C05748
sau00061	R04953	true	C05746	C05747
sau00061	R04953	true	C05747	C05746
sau00061	R04429&R04430	true	C04246	C05745
sau00061	R04429&R04430	true	C05745	C04246
sau00061	R04533	true	C04618	C05744
sau00061	R04533	true	C05744	C04618
sau00061	R01626	false	C00083 	C01209
sau00061	R01626	false	 C00229	C01209
sau00061	R00742	true	C00024	C00083
sau00061	R00742	true	C00083	C00024
sau00061	R04355	false	C03939 	C05744
sau00061	R04355	false	 C01209	C05744
sau00061	R10707	false	C00024 	C05744
sau00061	R10707	false	 C01209	C05744
sau00061	R04428	true	C04618	C04246
sau00061	R04428	true	C04246	C04618
sau00061	R04954	true	C05747	C05748
sau00061	R04954	true	C05748	C05747
sau00061	R04537	true	C04620	C05751
sau00061	R04537	true	C05751	C04620
sau00061	R04535	true	C04619	C05754
sau00061	R04535	true	C05754	C04619
sau00061	R04965	true	C05757	C05758
sau00061	R04965	true	C05758	C05757
sau00061	R04568	true	C04688	C05760
sau00061	R04568	true	C05760	C04688
sau00061	R04544	true	C04633	C05763
sau00061	R04544	true	C05763	C04633
sau00061	R01280	false	C00249	C00154
sau00061	R04355	false	C03939 	C05744
sau00061	R04355	false	 C01209	C05744
sau00061	R02768	false	C00173 	C00685
sau00061	R02768	false	 C01209	C00685
sau00061	R01626	false	C00229 	C01209
sau00061	R01626	false	 C00083	C01209
sau00061	R10208	true	C01271	C00693
sau00061	R10208	true	C00693	C01271
sau00061	R02767	true	C00685	C01271
sau00061	R02767	true	C01271	C00685
sau00061	R01626	false	C00083 	C01209
sau00061	R01626	false	 C00229	C01209
sau00061	R10707	false	C01209 	C05744
sau00061	R10707	false	 C00024	C05744
sau00061	R00390	false	C00638	C02843
sau00061	R00390	false	C00638	C02843
sau00061	R02768	false	C00173 	C00685
sau00061	R02768	false	 C01209	C00685
sau00061	R01403	true	C00693	C00173
sau00061	R01403	true	C00173	C00693
sau00061	R02767	true	C00685	C01271
sau00061	R02767	true	C01271	C00685
sau00061	R00742	false	C00024	C00083
sau00061	R01404	true	C00693	C00173
sau00061	R01404	true	C00173	C00693
sau00071	R00238	true	C00024	C00332
sau00071	R00238	true	C00332	C00024
sau00071	R01975	true	C01144	C00332
sau00071	R01975	true	C00332	C01144
sau00071	R01177	true	C00024 	C05269 
sau00071	R01177	true	C00024 	 C00010
sau00071	R01177	true	 C00136	C05269 
sau00071	R01177	true	 C00136	 C00010
sau00071	R01177	true	C05269 	C00024 
sau00071	R01177	true	C05269 	 C00136
sau00071	R01177	true	 C00010	C00024 
sau00071	R01177	true	 C00010	 C00136
sau00071	R01177	true	C00024 	C05269 
sau00071	R01177	true	C00024 	 C00010
sau00071	R01177	true	 C00136	C05269 
sau00071	R01177	true	 C00136	 C00010
sau00071	R01177	true	C05269 	C00024 
sau00071	R01177	true	C05269 	 C00136
sau00071	R01177	true	 C00010	C00024 
sau00071	R01177	true	 C00010	 C00136
sau00071	R04748	true	C05268	C05269
sau00071	R04748	true	C05269	C05268
sau00071	R04747	true	C00024 	C05267 
sau00071	R04747	true	C00024 	 C00010
sau00071	R04747	true	 C05270	C05267 
sau00071	R04747	true	 C05270	 C00010
sau00071	R04747	true	C05267 	C00024 
sau00071	R04747	true	C05267 	 C05270
sau00071	R04747	true	 C00010	C00024 
sau00071	R04747	true	 C00010	 C05270
sau00071	R04745	true	C05266	C05267
sau00071	R04745	true	C05267	C05266
sau00071	R03778	true	C00024 	C05265 
sau00071	R03778	true	C00024 	 C00010
sau00071	R03778	true	 C01944	C05265 
sau00071	R03778	true	 C01944	 C00010
sau00071	R03778	true	C05265 	C00024 
sau00071	R03778	true	C05265 	 C01944
sau00071	R03778	true	 C00010	C00024 
sau00071	R03778	true	 C00010	 C01944
sau00071	R04743	true	C05264	C05265
sau00071	R04743	true	C05265	C05264
sau00071	R04742	true	C00024 	C05263 
sau00071	R04742	true	C00024 	 C00010
sau00071	R04742	true	 C05274	C05263 
sau00071	R04742	true	 C05274	 C00010
sau00071	R04742	true	C05263 	C00024 
sau00071	R04742	true	C05263 	 C05274
sau00071	R04742	true	 C00010	C00024 
sau00071	R04742	true	 C00010	 C05274
sau00071	R04741	true	C05262	C05263
sau00071	R04741	true	C05263	C05262
sau00071	R00623	true	C00226	C00071
sau00071	R00623	true	C00071	C00226
sau00071	R02487	false	C00527	C00877
sau00071	R03858	true	C00024 	C00010 
sau00071	R03858	true	C00024 	 C05261
sau00071	R03858	true	 C01832	C00010 
sau00071	R03858	true	 C01832	 C05261
sau00071	R03858	true	C00010 	C00024 
sau00071	R03858	true	C00010 	 C01832
sau00071	R03858	true	 C05261	C00024 
sau00071	R03858	true	 C05261	 C01832
sau00071	R04739	true	C05260	C05261
sau00071	R04739	true	C05261	C05260
sau00071	R00631	true	C00071	C00162
sau00071	R00631	true	C00162	C00071
sau00071	R03991	true	C00024 	C05259 
sau00071	R03991	true	C00024 	 C00010
sau00071	R03991	true	 C02593	C05259 
sau00071	R03991	true	 C02593	 C00010
sau00071	R03991	true	C05259 	C00024 
sau00071	R03991	true	C05259 	 C02593
sau00071	R03991	true	 C00010	C00024 
sau00071	R03991	true	 C00010	 C02593
sau00071	R04737	true	C05258	C05259
sau00071	R04737	true	C05259	C05258
sau00071	R01280	true	C00249	C00154
sau00071	R01280	true	C00154	C00249
sau00071	R00238	true	C00024	C00332
sau00071	R00238	true	C00332	C00024
sau00072	R01978	false	C00332 	C00356
sau00072	R01978	false	 C00024	C00356
sau00072	R00238	true	C00024	C00332
sau00072	R00238	true	C00332	C00024
sau00130	R08166	false	C16519	C05817
sau00130	R07263	true	C03160	C15547
sau00130	R07263	true	C15547	C03160
sau00130	R04030	false	C02730	C03160
sau00130	R04031	false	C05817	C02730
sau00130	R08165	false	C00885	C16519
sau00130	R01717	true	C00251	C00885
sau00130	R01717	true	C00885	C00251
sau00130	R09736	false	C19847	C05819
sau00130	R10757	false	C03657 	C19847
sau00130	R10757	false	 C05847	C19847
sau00220	R11711	true	C00062	C00327
sau00220	R11711	true	C00327	C00062
sau00220	R00243	true	C00025	C00014
sau00220	R00243	true	C00014	C00025
sau00220	R00552	true	C00062	C00327
sau00220	R00552	true	C00327	C00062
sau00220	R00131	false	C00086	C00011
sau00220	R02282	true	C00437	C00077
sau00220	R02282	true	C00077	C00437
sau00220	R03443	false	C04133	C01250
sau00220	R02649	false	C00624	C04133
sau00220	R00259	false	C00025	C00624
sau00220	R00551	false	C00062	C00086 
sau00220	R00551	false	C00062	 C00077
sau00220	R01086	false	C03406	C00062 
sau00220	R01086	false	C03406	 C00122
sau00220	R01954	false	C00327 	C03406
sau00220	R01954	false	 C00049	C03406
sau00220	R01398	false	C00169 	C00327
sau00220	R01398	false	 C00077	C00327
sau00220	R00150	true	C00014	C00169
sau00220	R00150	true	C00169	C00014
sau00220	R00253	false	C00014	C00064
sau00220	R00256	false	C00064	C00014
sau00230	R02019	false	C00035	C00361
sau00230	R01049	false	C00117	C00119
sau00230	R01072	false	C00064 	C03090
sau00230	R01072	false	 C00119	C03090
sau00230	R04144	false	C03090	C03838
sau00230	R04325	false	C03838	C04376
sau00230	R04208	false	C04640	C03373
sau00230	R04560	false	C04677	C04734
sau00230	R04559	true	C04823	C04677
sau00230	R04559	true	C04677	C04823
sau00230	R04591	true	C04751	C04823
sau00230	R04591	true	C04823	C04751
sau00230	R01127	true	C04734	C00130
sau00230	R01127	true	C00130	C04734
sau00230	R00124	true	C00008	C00002
sau00230	R00124	true	C00002	C00008
sau00230	R01137	true	C00206	C00131
sau00230	R01137	true	C00131	C00206
sau00230	R02017	false	C00008	C00206
sau00230	R00127	true	C00020	C00008
sau00230	R00127	true	C00008	C00020
sau00230	R01083	false	C03794	C00020
sau00230	R01135	false	C00130	C03794
sau00230	R00190	true	C00020	C00147
sau00230	R00190	true	C00147	C00020
sau00230	R02748	false	C05512	C00262
sau00230	R02297	true	C01762	C00385
sau00230	R02297	true	C00385	C01762
sau00230	R01245	false	C00212	C00147
sau00230	R00722	true	C00104	C00081
sau00230	R00722	true	C00081	C00104
sau00230	R01134	false	C00144	C00130
sau00230	R01130	false	C00130	C00655
sau00230	R01230&R01231	false	C00655	C00144
sau00230	R01132	true	C00130	C00262
sau00230	R01132	true	C00262	C00130
sau00230	R01561	true	C00212	C00147
sau00230	R01561	true	C00147	C00212
sau00230	R01863	true	C00294	C00262
sau00230	R01863	true	C00262	C00294
sau00230	R01770	false	C00294	C00262
sau00230	R02142	true	C00385	C00655
sau00230	R02142	true	C00655	C00385
sau00230	R01229	true	C00242	C00144
sau00230	R01229	true	C00144	C00242
sau00230	R00332	true	C00144	C00035
sau00230	R00332	true	C00035	C00144
sau00230	R01969	true	C00330	C00242
sau00230	R01969	true	C00242	C00330
sau00230	R00131	false	C00086	C00011 
sau00230	R00131	false	C00086	 C00014
sau00230	R00330	true	C00035	C00044
sau00230	R00330	true	C00044	C00035
sau00230	R02090	true	C00362	C00361
sau00230	R02090	true	C00361	C00362
sau00230	R01857	true	C00361	C00286
sau00230	R01857	true	C00286	C00361
sau00230	R02147	true	C00387	C00242
sau00230	R02147	true	C00242	C00387
sau00230	R00429	false	C00044	C04494
sau00230	R04463	false	C04376	C04640
sau00230	R02142	true	C00385	C00655
sau00230	R02142	true	C00655	C00385
sau00230	R01967	true	C00330	C00362
sau00230	R01967	true	C00362	C00330
sau00230	R01057	true	C00620	C00117
sau00230	R01057	true	C00117	C00620
sau00230	R01054	false	C00301	C00117
sau00230	R02089	false	C00559	C00360
sau00230	R01229	true	C00242	C00144
sau00230	R01229	true	C00144	C00242
sau00230	R02557	true	C00147	C00559
sau00230	R02557	true	C00559	C00147
sau00230	R01547	true	C00360	C00206
sau00230	R01547	true	C00206	C00360
sau00230	R01677	false	C00387	C00242
sau00230	R03530	true	C01344	C01345
sau00230	R03530	true	C01345	C01344
sau00230	R00430	true	C00044	C00035
sau00230	R00430	true	C00035	C00044
sau00230	R01858	false	C00361	C00286
sau00230	R01229	true	C00242	C00144
sau00230	R01229	true	C00144	C00242
sau00230	R04378	true	C04677	C04051
sau00230	R04378	true	C04051	C04677
sau00230	R00185	true	C00212	C00020
sau00230	R00185	true	C00020	C00212
sau00230	R01138	true	C00131	C00206
sau00230	R01138	true	C00206	C00131
sau00230	R00200	true	C00002	C00008
sau00230	R00200	true	C00008	C00002
sau00230	R02143	false	C01762	C00385
sau00230	R00150	false	C00169	C00288 
sau00230	R00150	false	C00169	 C00014
sau00230	R07404	false	C03373	C15667
sau00230	R07405	true	C15667	C04751
sau00230	R07405	true	C04751	C15667
sau00230	R01057	true	C00620	C00117
sau00230	R01057	true	C00117	C00620
sau00230	R02720	false	C00700	C00655
sau00230	R03531	false	C01345	C06196
sau00230	R11634	false	C00002	C00131
sau00230	R11633	false	C00044	C00286
sau00240	R02018	false	C00015	C01346
sau00240	R00158	true	C00105	C00015
sau00240	R00158	true	C00015	C00105
sau00240	R00575	false	C00064	C00169
sau00240	R01397	false	C00169	C00438
sau00240	R01993	true	C00337	C00438
sau00240	R01993	true	C00438	C00337
sau00240	R01867	true	C00337	C00295
sau00240	R01867	true	C00295	C00337
sau00240	R01870	true	C01103	C00119 
sau00240	R01870	true	C01103	 C00295
sau00240	R01870	true	C00119 	C01103
sau00240	R01870	true	 C00295	C01103
sau00240	R00156	true	C00015	C00075
sau00240	R00156	true	C00075	C00015
sau00240	R00571&R00573	false	C00075	C00063
sau00240	R00966	true	C00105	C00106
sau00240	R00966	true	C00106	C00105
sau00240	R00964&R00967&R00968&R00970&R01549&R01880&R02097&R02327&R02332	false	C00299	C00105
sau00240	R00570	true	C00112	C00063
sau00240	R00570	true	C00063	C00112
sau00240	R00513&R00516&R00517&R00962&R01548&R02091&R02096&R02371&R02372	false	C00475	C00055
sau00240	R01878	false	C00475	C00299
sau00240	R02296	false	C00380	C00475
sau00240	R02024	false	C00112	C00705
sau00240	R02326	true	C00705	C00458
sau00240	R02326	true	C00458	C00705
sau00240	R01666	false	C00881	C00239
sau00240	R01663	false	C00239	C00365
sau00240	R02331	true	C01346	C00460
sau00240	R02331	true	C00460	C01346
sau00240	R02098	true	C00365	C01346
sau00240	R02098	true	C01346	C00365
sau00240	R02099	false	C00526	C00365
sau00240	R02485	false	C00881	C00526
sau00240	R02484	true	C00526	C00106
sau00240	R02484	true	C00106	C00526
sau00240	R02484	false	C00526	C00106
sau00240	R02101	false	C00365	C00364
sau00240	R02093	true	C00363	C00459
sau00240	R02093	true	C00459	C00363
sau00240	R02094	true	C00364	C00363
sau00240	R02094	true	C00363	C00364
sau00240	R01567	false	C00214	C00364
sau00240	R01055	true	C00106	C01168
sau00240	R01055	true	C01168	C00106
sau00240	R00965	false	C01103	C00105
sau00240	R00139	false	C11038	C11039
sau00240	R01665	true	C00239	C00705
sau00240	R01665	true	C00705	C00239
sau00240	R00512	true	C00055	C00112
sau00240	R00512	true	C00112	C00055
sau00240	R11635	false	C00075	C00460
sau00240	R11636	false	C00063	C00458
sau00250	R00348	false	C02362	C00036
sau00250	R00485	false	C00152	C00049
sau00250	R01954	false	C00049	C03406
sau00250	R01135	false	C00049	C03794
sau00250	R01086	false	C03406	C00122
sau00250	R01083	false	C03794	C00122
sau00250	R00396	false	C00022	C00041
sau00250	R01397	false	C00049	C00438
sau00250	R00114	false	C00026	C00025
sau00250	R00243	true	C00025	C00026 
sau00250	R00243	true	C00025	 C00014
sau00250	R00243	true	C00026 	C00025
sau00250	R00243	true	 C00014	C00025
sau00250	R01648	true	C00334	C00232
sau00250	R01648	true	C00232	C00334
sau00250	R00253	false	C00025	C00064
sau00250	R00256	false	C00064	C00025 
sau00250	R00256	false	C00064	 C00014
sau00250	R00575	false	C00064	C00169
sau00250	R00269	false	C00940	C00026
sau00250	R00707&R00708	true	C03912	C00025
sau00250	R00707&R00708	true	C00025	C03912
sau00250	R00768	false	C00064	C00352
sau00250	R01072	false	C00064	C03090
sau00260	R01025	false	C00114	C00576
sau00260	R02565&R02566	false	C00576	C00719
sau00260	R01513	true	C00197	C03232
sau00260	R01513	true	C03232	C00197
sau00260	R01001	true	C02291	C00097
sau00260	R01001	true	C00097	C02291
sau00260	R06171	true	C00037	C05519
sau00260	R06171	true	C05519	C00037
sau00260	R00480	false	C00049	C03082
sau00260	R00945	true	C00037 	C00065
sau00260	R00945	true	 C00143	C00065
sau00260	R00945	true	C00065	C00037 
sau00260	R00945	true	C00065	 C00143
sau00260	R00996	false	C00188	C00109
sau00260	R00751	true	C00188	C00037
sau00260	R00751	true	C00037	C00188
sau00260	R01466	false	C01102	C00188
sau00260	R00371	true	C00037	C03508
sau00260	R00371	true	C03508	C00037
sau00260	R02291	false	C03082	C00441
sau00260	R00220	false	C00065	C00022
sau00260	R01771	false	C00263	C01102
sau00260	R03425	false	C02051 	C01242 
sau00260	R03425	false	C02051 	 C00011
sau00260	R03425	false	 C00037	C01242 
sau00260	R03425	false	 C00037	 C00011
sau00260	R01773&R01775	true	C00263	C00441
sau00260	R01773&R01775	true	C00441	C00263
sau00260	R04125	false	C01242 	C00143 
sau00260	R04125	false	C01242 	 C02972 
sau00260	R04125	false	C01242 	 C00014
sau00260	R04125	false	 C00101	C00143 
sau00260	R04125	false	 C00101	 C02972 
sau00260	R04125	false	 C00101	 C00014
sau00260	R03815	false	C02972	C02051
sau00260	R00220	false	C00065	C00022
sau00260	R02722	false	C00065	C00078
sau00260	R08572	false	C00258	C00631
sau00260	R01518	false	C00631	C00197
sau00260	R01518	false	C00631	C00197
sau00261	R00480	false	C00049	C03082
sau00261	R04198&R04199	false	C20258	C03972
sau00261	R10147	false	C00441 	C20258
sau00261	R10147	false	 C00022	C20258
sau00270	R01401	false	C00170	C03089
sau00270	R02025	false	C02989	C00073
sau00270	R01001	true	C02291	C00097 
sau00270	R01001	true	C02291	 C00109
sau00270	R01001	true	C00097 	C02291
sau00270	R01001	true	 C00109	C02291
sau00270	R01286	false	C02291	C00155
sau00270	R04405	false	C00155	C00073
sau00270	R00177	false	C00073	C00019
sau00270	R00650	false	C00155	C00073
sau00270	R01291	false	C03539	C00155
sau00270	R00194	false	C00021	C03539
sau00270	R01288	false	C01118	C00155
sau00270	R00897	false	C00979 	C00097
sau00270	R00897	false	 C00283	C00097
sau00270	R00586	true	C00065	C00979
sau00270	R00586	true	C00979	C00065
sau00270	R00590	false	C00065	C02218
sau00270	R02408	false	C00491	C01962
sau00270	R02408	false	C00491	C01962
sau00270	R00782	true	C00097	C00022
sau00270	R00782	true	C00022	C00097
sau00270	R00782	true	C00097	C00022
sau00270	R00782	true	C00022	C00097
sau00270	R03104	false	C00957	C05823
sau00270	R01776	false	C00263	C01077
sau00270	R01777	true	C00263	C01118
sau00270	R01777	true	C01118	C00263
sau00270	R03260	false	C01118	C02291
sau00270	R03217	false	C01077	C02291
sau00270	R02026	false	C01077	C00155
sau00270	R00999	false	C01118	C00109
sau00270	R01773&R01775	true	C00263	C00441
sau00270	R01773&R01775	true	C00441	C00263
sau00270	R02291	false	C03082	C00441
sau00270	R00480	false	C00049	C03082
sau00270	R10305	false	C00155	C02291
sau00270	R10991	true	C00109	C02356
