pathway_note	reaction_name	IS_reversible	substrate	product
ppu00010	R00710	true	C00084	C00033
ppu00010	R00710	true	C00033	C00084
ppu00010	R00754	true	C00469	C00084
ppu00010	R00754	true	C00084	C00469
ppu00010	R00014	false	C00068 	C05125
ppu00010	R00014	false	 C00022	C05125
ppu00010	R03270	false	C05125 	C16255 
ppu00010	R03270	false	C05125 	 C00068
ppu00010	R03270	false	 C15972	C16255 
ppu00010	R03270	false	 C15972	 C00068
ppu00010	R02569	true	C00024 	C16255
ppu00010	R02569	true	 C15973	C16255
ppu00010	R02569	true	C16255	C00024 
ppu00010	R02569	true	C16255	 C15973
ppu00010	R00200	false	C00074	C00022
ppu00010	R00658	true	C00631	C00074
ppu00010	R00658	true	C00074	C00631
ppu00010	R01061	true	C00118	C00236
ppu00010	R01061	true	C00236	C00118
ppu00010	R01015	true	C00118	C00111
ppu00010	R01015	true	C00111	C00118
ppu00010	R01070	true	C05378	C00118 
ppu00010	R01070	true	C05378	 C00111
ppu00010	R01070	true	C00118 	C05378
ppu00010	R01070	true	 C00111	C05378
ppu00010	R04780	false	C05378	C05345
ppu00010	R02740	true	C00668	C05345
ppu00010	R02740	true	C05345	C00668
ppu00010	R00959	true	C00103	C00668
ppu00010	R00959	true	C00668	C00103
ppu00010	R03321	true	C01172	C05345
ppu00010	R03321	true	C05345	C01172
ppu00010	R01600	false	C00221	C01172
ppu00010	R02739	true	C00668	C01172
ppu00010	R02739	true	C01172	C00668
ppu00010	R02739	true	C00668	C01172
ppu00010	R02739	true	C01172	C00668
ppu00010	R01602	true	C00267	C00221
ppu00010	R01602	true	C00221	C00267
ppu00010	R01786	false	C00267	C00668
ppu00010	R07618	true	C15973	C15972
ppu00010	R07618	true	C15972	C15973
ppu00010	R01512	true	C00197	C00236
ppu00010	R01512	true	C00236	C00197
ppu00010	R01058	false	C00118	C00197
ppu00010	R00235	false	C00033	C00024
ppu00010	R05198	true	C00469	C00084
ppu00010	R05198	true	C00084	C00469
ppu00010	R01518	true	C00631	C00197
ppu00010	R01518	true	C00197	C00631
ppu00010	R00711	true	C00084	C00033
ppu00010	R00711	true	C00033	C00084
ppu00020	R07618	true	C15973	C15972
ppu00020	R07618	true	C15972	C15973
ppu00020	R00621	false	C00026 	C05381
ppu00020	R00621	false	 C00068	C05381
ppu00020	R03316	false	C05381 	C16254 
ppu00020	R03316	false	C05381 	 C00068
ppu00020	R03316	false	 C15972	C16254 
ppu00020	R03316	false	 C15972	 C00068
ppu00020	R02570	true	C00091 	C16254
ppu00020	R02570	true	 C15973	C16254
ppu00020	R02570	true	C16254	C00091 
ppu00020	R02570	true	C16254	 C15973
ppu00020	R00405	true	C00042	C00091
ppu00020	R00405	true	C00091	C00042
ppu00020	R00268	true	C05379	C00026
ppu00020	R00268	true	C00026	C05379
ppu00020	R01899	true	C00311	C05379
ppu00020	R01899	true	C05379	C00311
ppu00020	R02164	true	C00042	C00122
ppu00020	R02164	true	C00122	C00042
ppu00020	R01082	true	C00149	C00122
ppu00020	R01082	true	C00122	C00149
ppu00020	R01900	true	C00417	C00311
ppu00020	R01900	true	C00311	C00417
ppu00020	R01325	true	C00158	C00417
ppu00020	R01325	true	C00417	C00158
ppu00020	R00351	true	C00036 	C00158
ppu00020	R00351	true	 C00024	C00158
ppu00020	R00351	true	C00158	C00036 
ppu00020	R00351	true	C00158	 C00024
ppu00020	R00342	true	C00149	C00036
ppu00020	R00342	true	C00036	C00149
ppu00020	R00344	false	C00022	C00036
ppu00020	R00014	false	C00022 	C05125
ppu00020	R00014	false	 C00068	C05125
ppu00020	R03270	false	C05125 	C00068 
ppu00020	R03270	false	C05125 	 C16255
ppu00020	R03270	false	 C15972	C00068 
ppu00020	R03270	false	 C15972	 C16255
ppu00020	R07618	true	C15973	C15972
ppu00020	R07618	true	C15972	C15973
ppu00020	R02569	true	C15973 	C16255
ppu00020	R02569	true	 C00024	C16255
ppu00020	R02569	true	C16255	C15973 
ppu00020	R02569	true	C16255	 C00024
ppu00020	R10343	true	C00091	C00042
ppu00020	R10343	true	C00042	C00091
ppu00020	R00361	false	C00149	C00036
ppu00020	R02164	true	C00042	C00122
ppu00020	R02164	true	C00122	C00042
ppu00030	R06836	false	C01151	C00119
ppu00030	R02739	true	C00668	C01172
ppu00030	R02739	true	C01172	C00668
ppu00030	R05605	true	C04442	C00118 
ppu00030	R05605	true	C04442	 C00022
ppu00030	R05605	true	C00118 	C04442
ppu00030	R05605	true	 C00022	C04442
ppu00030	R02750	true	C01801	C00673
ppu00030	R02750	true	C00673	C01801
ppu00030	R01049	true	C00117	C00119
ppu00030	R01049	true	C00119	C00117
ppu00030	R01051	true	C00121	C00117
ppu00030	R01051	true	C00117	C00121
ppu00030	R01641	true	C05382 	C00117 
ppu00030	R01641	true	C05382 	 C00231
ppu00030	R01641	true	 C00118	C00117 
ppu00030	R01641	true	 C00118	 C00231
ppu00030	R01641	true	C00117 	C05382 
ppu00030	R01641	true	C00117 	 C00118
ppu00030	R01641	true	 C00231	C05382 
ppu00030	R01641	true	 C00231	 C00118
ppu00030	R01056	true	C00117	C00199
ppu00030	R01056	true	C00199	C00117
ppu00030	R01529	true	C00199	C00231
ppu00030	R01529	true	C00231	C00199
ppu00030	R01830	true	C00118 	C00279 
ppu00030	R01830	true	C00118 	 C00231
ppu00030	R01830	true	 C05345	C00279 
ppu00030	R01830	true	 C05345	 C00231
ppu00030	R01830	true	C00279 	C00118 
ppu00030	R01830	true	C00279 	 C05345
ppu00030	R01830	true	 C00231	C00118 
ppu00030	R01830	true	 C00231	 C05345
ppu00030	R01070	true	C05378	C00118
ppu00030	R01070	true	C00118	C05378
ppu00030	R04780	false	C05378	C05345
ppu00030	R02740	true	C00668	C05345
ppu00030	R02740	true	C05345	C00668
ppu00030	R02032&R02034	false	C00345	C01218
ppu00030	R02658	false	C06473	C01218
ppu00030	R01528	false	C00345	C00199
ppu00030	R02035	false	C01236	C00345
ppu00030	R02736	false	C01172	C01236
ppu00030	R01544	false	C03752	C00204
ppu00030	R02036	false	C00345	C04442
ppu00030	R01737	false	C00257	C00345
ppu00030	R06620	false	C00031	C00198
ppu00030	R01741	false	C00257	C06473
ppu00030	R01827	true	C05382 	C00279 
ppu00030	R01827	true	C05382 	 C05345
ppu00030	R01827	true	 C00118	C00279 
ppu00030	R01827	true	 C00118	 C05345
ppu00030	R01827	true	C00279 	C05382 
ppu00030	R01827	true	C00279 	 C00118
ppu00030	R01827	true	 C05345	C05382 
ppu00030	R01827	true	 C05345	 C00118
ppu00030	R01057	true	C00620	C00117
ppu00030	R01057	true	C00117	C00620
ppu00030	R08572	false	C00258	C00631
ppu00030	R01739	true	C00257	C06473
ppu00030	R01739	true	C06473	C00257
ppu00030	R01058	false	C00118	C00197
ppu00030	R10221	false	C00345	C00199
ppu00030	R02736&R10907	false	C01172	C01236
ppu00040	R01529	true	C00199	C00231
ppu00040	R01529	true	C00231	C00199
ppu00040	R00289	false	C00103	C00029
ppu00040	R00286	true	C00029	C00167
ppu00040	R00286	true	C00167	C00029
ppu00040	R01540	false	C00817	C00204
ppu00040	R00264	false	C00433	C00026
ppu00040	R11768	false	C00433	C00026
ppu00051	R03232	false	C00095	C01094
ppu00051	R01819	true	C00275	C05345
ppu00051	R01819	true	C05345	C00275
ppu00051	R01818	true	C00275	C00636
ppu00051	R01818	true	C00636	C00275
ppu00051	R03396&R03398	false	C01222	C02977
ppu00051	R00888	false	C00096	C01222
ppu00051	R00885	false	C00636	C00096
ppu00051	R03706	false	C01768	C05392
ppu00051	R08692	false	C00976	C05144
ppu00051	R02071	false	C01094	C05378
ppu00051	R01015	true	C00118	C00111
ppu00051	R01015	true	C00111	C00118
ppu00051	R02568	true	C01094	C00577 
ppu00051	R02568	true	C01094	 C00111
ppu00051	R02568	true	C00577 	C01094
ppu00051	R02568	true	 C00111	C01094
ppu00051	R01070	true	C05378	C00118
ppu00051	R01070	true	C00118	C05378
ppu00051	R04780	false	C05378	C05345
ppu00051	R00880	false	C00096	C00976
ppu00051	R02262	false	C01099	C00424 
ppu00051	R02262	false	C01099	 C00111
